Id,ItemId,LocalLanguageId,Name
1064,107,5,Pierre Éclat
1065,107,6,Leuchtstein
1066,107,7,Piedra Día
1067,107,8,Pietrabrillo
1068,107,9,Shiny Stone
1069,107,11,ひかりのいし
1070,107,12,光之石
1071,108,1,やみのいし
1072,108,3,어둠의돌
1073,108,4,暗之石
1074,108,5,Pierre Nuit
1075,108,6,Finsterstein
1076,108,7,Piedra Noche
1077,108,8,Neropietra
1078,108,9,Dusk Stone
1079,108,11,やみのいし
1080,108,12,暗之石
1081,109,1,めざめいし
1082,109,3,각성의돌
1083,109,4,覺醒之石
1084,109,5,Pierre Aube
1085,109,6,Funkelstein
1086,109,7,Piedra Alba
1087,109,8,Pietralbore
1088,109,9,Dawn Stone
1089,109,11,めざめいし
1090,109,12,觉醒之石
1091,110,1,まんまるいし
1092,110,3,동글동글돌
1093,110,4,渾圓之石
1094,110,5,Pierre Ovale
1095,110,6,Ovaler Stein
1096,110,7,Piedra Oval
1097,110,8,Pietraovale
1098,110,9,Oval Stone
1099,110,11,まんまるいし
1100,110,12,浑圆之石
1101,111,1,かなめいし
1102,111,3,쐐기돌
1103,111,4,楔石
1104,111,5,Clé de Voûte
1105,111,6,Spiritkern
1106,111,7,Piedra Espíritu
1107,111,8,Roccianima
1108,111,9,Odd Keystone
1109,111,11,かなめいし
1110,111,12,楔石
1111,112,1,こんごうだま
1112,112,3,금강옥
1113,112,4,金剛寶珠
1114,112,5,Orbe Adamant
1115,112,6,Adamant-Orb
1116,112,7,Diamansfera
1117,112,8,Adamasfera
1118,112,9,Adamant Orb
1119,112,11,こんごうだま
1120,112,12,金刚宝珠
1121,113,1,しらたま
1122,113,3,백옥
1123,113,4,白玉寶珠
1124,113,5,Orbe Perlé
1125,113,6,Weiß-Orb
1126,113,7,Lustresfera
1127,113,8,Splendisfera
1128,113,9,Lustrous Orb
1129,113,11,しらたま
1130,113,12,白玉宝珠
1131,114,1,グラスメール
1132,114,5,Lettre Herbe
1133,114,6,Wiesenbrief
1134,114,7,Carta Hierba
1135,114,8,Mess. Erba
1136,114,9,Grass Mail
1137,115,1,フレイムメール
1138,115,5,Lettre Feu
1139,115,6,Feuerbrief
1140,115,7,Carta Fuego
1141,115,8,Mess. Fiamma
1142,115,9,Flame Mail
1143,116,1,ブルーメール
1144,116,5,Lettre Mer
1145,116,6,Wasserbrief
1146,116,7,Carta Pompas
1147,116,8,Mess. Bolla
1148,116,9,Bubble Mail
1149,117,1,ブルームメール
1150,117,5,Lett. Pétale
1151,117,6,Blütenbrief
1152,117,7,Carta Flores
1153,117,8,Mess. Petalo
1154,117,9,Bloom Mail
1155,118,1,トンネルメール
1156,118,5,Lettre Mine
1157,118,6,Minenbrief
1158,118,7,Carta Mina
1159,118,8,Mess. Tunnel
1160,118,9,Tunnel Mail
1161,119,1,スチールメール
1162,119,5,Lettre Acier
1163,119,6,Stahlbrief
1164,119,7,Carta Acero
1165,119,8,Mess. Lega
1166,119,9,Steel Mail
1167,120,1,ラブラブメール
1168,120,5,Lettre Coeur
1169,120,6,Rosabrief
1170,120,7,Car. Corazón
1171,120,8,Mess. Cuore
1172,120,9,Heart Mail
1173,121,1,ブリザードメール
1174,121,5,Lettre Neige
1175,121,6,Schneebrief
1176,121,7,Carta Nieve
1177,121,8,Mess. Neve
1178,121,9,Snow Mail
1179,122,1,スペースメール
1180,122,5,Lettre Cosmo
1181,122,6,Sternbrief
1182,122,7,Car. Sideral
1183,122,8,Mess. Spazio
1184,122,9,Space Mail
1185,123,1,エアメール
1186,123,5,Lettre Avion
1187,123,6,Luftbrief
1188,123,7,Carta Aérea
1189,123,8,Mess. Aereo
1190,123,9,Air Mail
1191,124,1,モザイクメール
1192,124,5,Lettremosaïk
1193,124,6,Mosaikbrief
1194,124,7,Car. Mosaico
1195,124,8,Mess. Iride
1196,124,9,Mosaic Mail
1197,125,1,ブリックメール
1198,125,5,Lettre Brik
1199,125,6,Ziegelbrief
1200,125,7,Carta Pared
1201,125,8,Mess. Muro
1202,125,9,Brick Mail
1203,126,1,クラボのみ
1204,126,3,버치열매
1205,126,4,櫻子果
1206,126,5,Baie Ceriz
1207,126,6,Amrenabeere
1208,126,7,Baya Zreza
1209,126,8,Baccaliegia
1210,126,9,Cheri Berry
1211,126,11,クラボのみ
1212,126,12,樱子果
1213,127,1,カゴのみ
1214,127,3,유루열매
1215,127,4,零餘果
1216,127,5,Baie Maron
1217,127,6,Maronbeere
1218,127,7,Baya Atania
1219,127,8,Baccastagna
1220,127,9,Chesto Berry
1221,127,11,カゴのみ
1222,127,12,零余果
1223,128,1,モモンのみ
1224,128,3,복슝열매
1225,128,4,桃桃果
1226,128,5,Baie Pêcha
1227,128,6,Pirsifbeere
1228,128,7,Baya Meloc
1229,128,8,Baccapesca
1230,128,9,Pecha Berry
1231,128,11,モモンのみ
1232,128,12,桃桃果
1233,129,1,チーゴのみ
1234,129,3,복분열매
1235,129,4,莓莓果
1236,129,5,Baie Fraive
1237,129,6,Fragiabeere
1238,129,7,Baya Safre
1239,129,8,Baccafrago
1240,129,9,Rawst Berry
1241,129,11,チーゴのみ
1242,129,12,莓莓果
1243,130,1,ナナシのみ
1244,130,3,배리열매
1245,130,4,利木果
1246,130,5,Baie Willia
1247,130,6,Wilbirbeere
1248,130,7,Baya Perasi
1249,130,8,Baccaperina
1250,130,9,Aspear Berry
1251,130,11,ナナシのみ
1252,130,12,利木果
1253,131,1,ヒメリのみ
1254,131,3,과사열매
1255,131,4,蘋野果
1256,131,5,Baie Mepo
1257,131,6,Jonagobeere
1258,131,7,Baya Zanama
1259,131,8,Baccamela
1260,131,9,Leppa Berry
1261,131,11,ヒメリのみ
1262,131,12,苹野果
1263,132,1,オレンのみ
1264,132,3,오랭열매
1265,132,4,橙橙果
1266,132,5,Baie Oran
1267,132,6,Sinelbeere
1268,132,7,Baya Aranja
1269,132,8,Baccarancia
1270,132,9,Oran Berry
1271,132,11,オレンのみ
1272,132,12,橙橙果
1273,133,1,キーのみ
1274,133,3,시몬열매
1275,133,4,柿仔果
1276,133,5,Baie Kika
1277,133,6,Persimbeere
1278,133,7,Baya Caquic
1279,133,8,Baccaki
1280,133,9,Persim Berry
1281,133,11,キーのみ
1282,133,12,柿仔果
1283,134,1,ラムのみ
1284,134,3,리샘열매
1285,134,4,木子果
1286,134,5,Baie Prine
1287,134,6,Prunusbeere
1288,134,7,Baya Ziuela
1289,134,8,Baccaprugna
1290,134,9,Lum Berry
1291,134,11,ラムのみ
1292,134,12,木子果
1293,135,1,オボンのみ
1294,135,3,자뭉열매
1295,135,4,文柚果
1296,135,5,Baie Sitrus
1297,135,6,Tsitrubeere
1298,135,7,Baya Zidra
1299,135,8,Baccacedro
1300,135,9,Sitrus Berry
1301,135,11,オボンのみ
1302,135,12,文柚果
1303,136,1,フィラのみ
1304,136,3,무화열매
1305,136,4,勿花果
1306,136,5,Baie Figuy
1307,136,6,Giefebeere
1308,136,7,Baya Higog
1309,136,8,Baccafico
1310,136,9,Figy Berry
1311,136,11,フィラのみ
1312,136,12,勿花果
1313,137,1,ウイのみ
1314,137,3,위키열매
1315,137,4,異奇果
1316,137,5,Baie Wiki
1317,137,6,Wikibeere
1318,137,7,Baya Wiki
1319,137,8,Baccakiwi
1320,137,9,Wiki Berry
1321,137,11,ウイのみ
1322,137,12,异奇果
1323,138,1,マゴのみ
1324,138,3,마고열매
1325,138,4,芒芒果
1326,138,5,Baie Mago
1327,138,6,Magobeere
1328,138,7,Baya Ango
1329,138,8,Baccamango
1330,138,9,Mago Berry
1331,138,11,マゴのみ
1332,138,12,芒芒果
1333,139,1,バンジのみ
1334,139,3,아바열매
1335,139,4,樂芭果
1336,139,5,Baie Gowav
1337,139,6,Gauvebeere
1338,139,7,Baya Guaya
1339,139,8,Baccaguava
1340,139,9,Aguav Berry
1341,139,11,バンジのみ
1342,139,12,乐芭果
1343,140,1,イアのみ
1344,140,3,파야열매
1345,140,4,芭亞果
1346,140,5,Baie Papaya
1347,140,6,Yapabeere
1348,140,7,Baya Pabaya
1349,140,8,Baccapaia
1350,140,9,Iapapa Berry
1351,140,11,イアのみ
1352,140,12,芭亚果
1353,141,1,ズリのみ
1354,141,3,라즈열매
1355,141,4,蔓莓果
1356,141,5,Baie Framby
1357,141,6,Himmihbeere
1358,141,7,Baya Frambu
1359,141,8,Baccalampon
1360,141,9,Razz Berry
1361,141,11,ズリのみ
1362,141,12,蔓莓果
1363,142,1,ブリーのみ
1364,142,3,블리열매
1365,142,4,墨莓果
1366,142,5,Baie Remu
1367,142,6,Morbbeere
1368,142,7,Baya Oram
1369,142,8,Baccamora
1370,142,9,Bluk Berry
1371,142,11,ブリーのみ
1372,142,12,墨莓果
1373,143,1,ナナのみ
1374,143,3,나나열매
1375,143,4,蕉香果
1376,143,5,Baie Nanab
1377,143,6,Nanabbeere
1378,143,7,Baya Latano
1379,143,8,Baccabana
1380,143,9,Nanab Berry
1381,143,11,ナナのみ
1382,143,12,蕉香果
1383,144,1,セシナのみ
1384,144,3,서배열매
1385,144,4,西梨果
1386,144,5,Baie Repoi
1387,144,6,Nirbebeere
1388,144,7,Baya Peragu
1389,144,8,Baccapera
1390,144,9,Wepear Berry
1391,144,11,セシナのみ
1392,144,12,西梨果
1393,145,1,パイルのみ
1394,145,3,파인열매
1395,145,4,凰梨果
1396,145,5,Baie Nanana
1397,145,6,Sananabeere
1398,145,7,Baya Pinia
1399,145,8,Baccananas
1400,145,9,Pinap Berry
1401,145,11,パイルのみ
1402,145,12,凰梨果
1403,146,1,ザロクのみ
1404,146,3,유석열매
1405,146,4,榴石果
1406,146,5,Baie Grena
1407,146,6,Granabeere
1408,146,7,Baya Grana
1409,146,8,Baccagrana
1410,146,9,Pomeg Berry
1411,146,11,ザロクのみ
1412,146,12,榴石果
1413,147,1,ネコブのみ
1414,147,3,시마열매
1415,147,4,藻根果
1416,147,5,Baie Alga
1417,147,6,Setangbeere
1418,147,7,Baya Algama
1419,147,8,Baccalga
1420,147,9,Kelpsy Berry
1421,147,11,ネコブのみ
1422,147,12,藻根果
1423,148,1,タポルのみ
1424,148,3,파비열매
1425,148,4,比巴果
1426,148,5,Baie Qualot
1427,148,6,Qualotbeere
1428,148,7,Baya Ispero
1429,148,8,Baccaloquat
1430,148,9,Qualot Berry
1431,148,11,タポルのみ
1432,148,12,比巴果
1433,149,1,ロメのみ
1434,149,3,로매열매
1435,149,4,哈密果
1436,149,5,Baie Lonme
1437,149,6,Honmelbeere
1438,149,7,Baya Meluce
1439,149,8,Baccamelon
1440,149,9,Hondew Berry
1441,149,11,ロメのみ
1442,149,12,哈密果
1443,150,1,ウブのみ
1444,150,3,또뽀열매
1445,150,4,萄葡果
1446,150,5,Baie Résin
1447,150,6,Labrusbeere
1448,150,7,Baya Uvav
1449,150,8,Baccauva
1450,150,9,Grepa Berry
1451,150,11,ウブのみ
1452,150,12,萄葡果
1453,151,1,マトマのみ
1454,151,3,토망열매
1455,151,4,茄番果
1456,151,5,Baie Tamato
1457,151,6,Tamotbeere
1458,151,7,Baya Tamate
1459,151,8,Baccamodoro
1460,151,9,Tamato Berry
1461,151,11,マトマのみ
1462,151,12,茄番果
1463,152,1,モコシのみ
1464,152,3,수숙열매
1465,152,4,玉黍果
1466,152,5,Baie Siam
1467,152,6,Saimbeere
1468,152,7,Baya Mais
1469,152,8,Baccavena
1470,152,9,Cornn Berry
1471,152,11,モコシのみ
1472,152,12,玉黍果
1473,153,1,ゴスのみ
1474,153,3,고스티열매
1475,153,4,岳竹果
1476,153,5,Baie Mangou
1477,153,6,Magostbeere
1478,153,7,Baya Aostan
1479,153,8,Baccagostan
1480,153,9,Magost Berry
1481,153,11,ゴスのみ
1482,153,12,岳竹果
1483,154,1,ラブタのみ
1484,154,3,라부탐열매
1485,154,4,茸丹果
1486,154,5,Baie Rabuta
1487,154,6,Rabutabeere
1488,154,7,Baya Rautan
1489,154,8,Baccambutan
1490,154,9,Rabuta Berry
1491,154,11,ラブタのみ
1492,154,12,茸丹果
1493,155,1,ノメルのみ
1494,155,3,노멜열매
1495,155,4,檬檸果
1496,155,5,Baie Tronci
1497,155,6,Tronzibeere
1498,155,7,Baya Monli
1499,155,8,Baccalemon
1500,155,9,Nomel Berry
1501,155,11,ノメルのみ
1502,155,12,檬柠果
1503,156,1,ノワキのみ
1504,156,3,메호키열매
1505,156,4,刺角果
1506,156,5,Baie Kiwan
1507,156,6,Kiwanbeere
1508,156,7,Baya Wikano
1509,156,8,Baccamelos
1510,156,9,Spelon Berry
1511,156,11,ノワキのみ
1512,156,12,刺角果
1513,157,1,シーヤのみ
1514,157,3,자야열매
1515,157,4,椰木果
1516,157,5,Baie Palma
1517,157,6,Pallmbeere
1518,157,7,Baya Plama
1519,157,8,Baccapalma
1520,157,9,Pamtre Berry
1521,157,11,シーヤのみ
1522,157,12,椰木果
1523,158,1,カイスのみ
1524,158,3,슈박열매
1525,158,4,瓜西果
1526,158,5,Baie Stekpa
1527,158,6,Wasmelbeere
1528,158,7,Baya Sambia
1529,158,8,Baccacomero
1530,158,9,Watmel Berry
1531,158,11,カイスのみ
1532,158,12,瓜西果
1533,159,1,ドリのみ
1534,159,3,두리열매
1535,159,4,金枕果
1536,159,5,Baie Durin
1537,159,6,Durinbeere
1538,159,7,Baya Rudion
1539,159,8,Baccadurian
1540,159,9,Durin Berry
1541,159,11,ドリのみ
1542,159,12,金枕果
1543,160,1,ベリブのみ
1544,160,3,루베열매
1545,160,4,靛莓果
1546,160,5,Baie Myrte
1547,160,6,Myrtilbeere
1548,160,7,Baya Andano
1549,160,8,Baccartillo
1550,160,9,Belue Berry
1551,160,11,ベリブのみ
1552,160,12,靛莓果
1553,161,1,オッカのみ
1554,161,3,오카열매
1555,161,4,巧可果
1556,161,5,Baie Chocco
1557,161,6,Koakobeere
1558,161,7,Baya Caoca
1559,161,8,Baccacao
1560,161,9,Occa Berry
1561,161,11,オッカのみ
1562,161,12,巧可果
1563,162,1,イトケのみ
1564,162,3,꼬시개열매
1565,162,4,千香果
1566,162,5,Baie Pocpoc
1567,162,6,Foepasbeere
1568,162,7,Baya Pasio
1569,162,8,Baccapasflo
1570,162,9,Passho Berry
1571,162,11,イトケのみ
1572,162,12,千香果
1573,163,1,ソクノのみ
1574,163,3,초나열매
1575,163,4,燭木果
1576,163,5,Baie Parma
1577,163,6,Kerzalbeere
1578,163,7,Baya Gualot
1579,163,8,Baccaparmen
1580,163,9,Wacan Berry
1581,163,11,ソクノのみ
1582,163,12,烛木果
1583,164,1,リンドのみ
1584,164,3,린드열매
1585,164,4,羅子果
1586,164,5,Baie Ratam
1587,164,6,Grindobeere
1588,164,7,Baya Tamar
1589,164,8,Baccarindo
1590,164,9,Rindo Berry
1591,164,11,リンドのみ
1592,164,12,罗子果
1593,165,1,ヤチェのみ
1594,165,3,플카열매
1595,165,4,番荔果
1596,165,5,Baie Nanone
1597,165,6,Kiroyabeere
1598,165,7,Baya Rimoya
1599,165,8,Baccamoya
1600,165,9,Yache Berry
1601,165,11,ヤチェのみ
1602,165,12,番荔果
1603,166,1,ヨプのみ
1604,166,3,로플열매
1605,166,4,蓮蒲果
1606,166,5,Baie Pomroz
1607,166,6,Rospelbeere
1608,166,7,Baya Pomaro
1609,166,8,Baccarosmel
1610,166,9,Chople Berry
1611,166,11,ヨプのみ
1612,166,12,莲蒲果
1613,167,1,ビアーのみ
1614,167,3,으름열매
1615,167,4,通通果
1616,167,5,Baie Kébia
1617,167,6,Grarzbeere
1618,167,7,Baya Kebia
1619,167,8,Baccakebia
1620,167,9,Kebia Berry
1621,167,11,ビアーのみ
1622,167,12,通通果
1623,168,1,シュカのみ
1624,168,3,슈캐열매
1625,168,4,腰木果
1626,168,5,Baie Jouca
1627,168,6,Schukebeere
1628,168,7,Baya Acardo
1629,168,8,Baccanaca
1630,168,9,Shuca Berry
1631,168,11,シュカのみ
1632,168,12,腰木果
1633,169,1,バコウのみ
1634,169,3,바코열매
1635,169,4,稜瓜果
1636,169,5,Baie Cobaba
1637,169,6,Kobabeere
1638,169,7,Baya Kouba
1639,169,8,Baccababa
1640,169,9,Coba Berry
1641,169,11,バコウのみ
1642,169,12,棱瓜果
1643,170,1,ウタンのみ
1644,170,3,야파열매
1645,170,4,福祿果
1646,170,5,Baie Yapap
1647,170,6,Pyapabeere
1648,170,7,Baya Payapa
1649,170,8,Baccapayapa
1650,170,9,Payapa Berry
1651,170,11,ウタンのみ
1652,170,12,福禄果
1653,171,1,タンガのみ
1654,171,3,리체열매
1655,171,4,扁櫻果
1656,171,5,Baie Panga
1657,171,6,Tanigabeere
1658,171,7,Baya Yecana
1659,171,8,Baccaitan
1660,171,9,Tanga Berry
1661,171,11,タンガのみ
1662,171,12,扁樱果
1663,172,1,ヨロギのみ
1664,172,3,루미열매
1665,172,4,草蠶果
1666,172,5,Baie Charti
1667,172,6,Chiaribeere
1668,172,7,Baya Alcho
1669,172,8,Baccaciofo
1670,172,9,Charti Berry
1671,172,11,ヨロギのみ
1672,172,12,草蚕果
1673,173,1,カシブのみ
1674,173,3,수불열매
1675,173,4,佛柑果
1676,173,5,Baie Sédra
1677,173,6,Zitarzbeere
1678,173,7,Baya Drasi
1679,173,8,Baccacitrus
1680,173,9,Kasib Berry
1681,173,11,カシブのみ
1682,173,12,佛柑果
1683,174,1,ハバンのみ
1684,174,3,하반열매
1685,174,4,莓榴果
1686,174,5,Baie Fraigo
1687,174,6,Terirobeere
1688,174,7,Baya Anjiro
1689,174,8,Baccahaban
1690,174,9,Haban Berry
1691,174,11,ハバンのみ
1692,174,12,莓榴果
1693,175,1,ナモのみ
1694,175,3,마코열매
1695,175,4,刺耳果
1696,175,5,Baie Lampou
1697,175,6,Burleobeere
1698,175,7,Baya Dillo
1699,175,8,Baccaxan
1700,175,9,Colbur Berry
1701,175,11,ナモのみ
1702,175,12,刺耳果
1703,176,1,リリバのみ
1704,176,3,바리비열매
1705,176,4,霹霹果
1706,176,5,Baie Babiri
1707,176,6,Babiribeere
1708,176,7,Baya Baribá
1709,176,8,Baccababiri
1710,176,9,Babiri Berry
1711,176,11,リリバのみ
1712,176,12,霹霹果
1713,177,1,ホズのみ
1714,177,3,카리열매
1715,177,4,燈漿果
1716,177,5,Baie Zalis
1717,177,6,Latchibeere
1718,177,7,Baya Chilan
1719,177,8,Baccacinlan
1720,177,9,Chilan Berry
1721,177,11,ホズのみ
1722,177,12,灯浆果
1723,178,1,チイラのみ
1724,178,3,치리열매
1725,178,4,枝荔果
1726,178,5,Baie Lichii
1727,178,6,Lydzibeere
1728,178,7,Baya Lichi
1729,178,8,Baccalici
1730,178,9,Liechi Berry
1731,178,11,チイラのみ
1732,178,12,枝荔果
1733,179,1,リュガのみ
1734,179,3,용아열매
1735,179,4,龍睛果
1736,179,5,Baie Lingan
1737,179,6,Linganbeere
1738,179,7,Baya Gonlan
1739,179,8,Baccalongan
1740,179,9,Ganlon Berry
1741,179,11,リュガのみ
1742,179,12,龙睛果
1743,180,1,カムラのみ
1744,180,3,캄라열매
1745,180,4,沙鱗果
1746,180,5,Baie Sailak
1747,180,6,Salkabeere
1748,180,7,Baya Aslac
1749,180,8,Baccasalak
1750,180,9,Salac Berry
1751,180,11,カムラのみ
1752,180,12,沙鳞果
1753,181,1,ヤタピのみ
1754,181,3,야타비열매
1755,181,4,龍火果
1756,181,5,Baie Pitaye
1757,181,6,Tahaybeere
1758,181,7,Baya Yapati
1759,181,8,Baccapitaya
1760,181,9,Petaya Berry
1761,181,11,ヤタピのみ
1762,181,12,龙火果
1763,182,1,ズアのみ
1764,182,3,규살열매
1765,182,4,杏仔果
1766,182,5,Baie Abriko
1767,182,6,Apikobeere
1768,182,7,Baya Aricoc
1769,182,8,Baccacocca
1770,182,9,Apicot Berry
1771,182,11,ズアのみ
1772,182,12,杏仔果
1773,183,1,サンのみ
1774,183,3,랑사열매
1775,183,4,蘭薩果
1776,183,5,Baie Lansat
1777,183,6,Lansatbeere
1778,183,7,Baya Zonlan
1779,183,8,Baccalangsa
1780,183,9,Lansat Berry
1781,183,11,サンのみ
1782,183,12,兰萨果
1783,184,1,スターのみ
1784,184,3,스타열매
1785,184,4,星桃果
1786,184,5,Baie Frista
1787,184,6,Krambobeere
1788,184,7,Baya Arabol
1789,184,8,Baccambola
1790,184,9,Starf Berry
1791,184,11,スターのみ
1792,184,12,星桃果
1793,185,1,ナゾのみ
1794,185,3,의문열매
1795,185,4,謎芝果
1796,185,5,Baie Enigma
1797,185,6,Enigmabeere
1798,185,7,Baya Enigma
1799,185,8,Baccaenigma
1800,185,9,Enigma Berry
1801,185,11,ナゾのみ
1802,185,12,谜芝果
1803,186,1,ミクルのみ
1804,186,3,미클열매
1805,186,4,奇秘果
1806,186,5,Baie Micle
1807,186,6,Wunfrubeere
1808,186,7,Baya Lagro
1809,186,8,Baccaracolo
1810,186,9,Micle Berry
1811,186,11,ミクルのみ
1812,186,12,奇秘果
1813,187,1,イバンのみ
1814,187,3,애슈열매
1815,187,4,釋陀果
1816,187,5,Baie Chérim
1817,187,6,Eipfelbeere
1818,187,7,Baya Chiri
1819,187,8,Baccacrela
1820,187,9,Custap Berry
1821,187,11,イバンのみ
1822,187,12,释陀果
1823,188,1,ジャポのみ
1824,188,3,자보열매
1825,188,4,嘉珍果
1826,188,5,Baie Jaboca
1827,188,6,Jabocabeere
1828,188,7,Baya Jaboca
1829,188,8,Baccajaba
1830,188,9,Jaboca Berry
1831,188,11,ジャポのみ
1832,188,12,嘉珍果
1833,189,1,レンブのみ
1834,189,3,애터열매
1835,189,4,霧蓮果
1836,189,5,Baie Pommo
1837,189,6,Roselbeere
1838,189,7,Baya Magua
1839,189,8,Baccaroam
1840,189,9,Rowap Berry
1841,189,11,レンブのみ
1842,189,12,雾莲果
1843,190,1,ひかりのこな
1844,190,3,반짝가루
1845,190,4,光粉
1846,190,5,Poudre Claire
1847,190,6,Blendpuder
1848,190,7,Polvo Brillo
1849,190,8,Luminpolvere
1850,190,9,Bright Powder
1851,190,11,ひかりのこな
1852,190,12,光粉
1853,191,1,しろいハーブ
1854,191,3,하양허브
1855,191,4,白色香草
1856,191,5,Herbe Blanche
1857,191,6,Schlohkraut
1858,191,7,Hierba Blanca
1859,191,8,Erbachiara
1860,191,9,White Herb
1861,191,11,しろいハーブ
1862,191,12,白色香草
1863,192,1,きょうせいギプス
1864,192,3,교정깁스
1865,192,4,強制鍛鍊器
1866,192,5,Bracelet Macho
1867,192,6,Machoband
1868,192,7,Brazal Firme
1869,192,8,Crescicappa
1870,192,9,Macho Brace
1871,192,11,きょうせいギプス
1872,192,12,强制锻炼器
1873,193,1,がくしゅうそうち
1874,193,3,학습장치
1875,193,4,學習裝置
1876,193,5,Multi Exp
1877,193,6,EP-Teiler
1878,193,7,Repartir Exp
1879,193,8,Condividi esp.
1880,193,9,Exp. Share
1881,193,11,がくしゅうそうち
1882,193,12,学习装置
1883,194,1,せんせいのツメ
1884,194,3,선제공격손톱
1885,194,4,先制之爪
1886,194,5,Vive Griffe
1887,194,6,Flinkklaue
1888,194,7,Garra Rápida
1889,194,8,Rapidartigli
1890,194,9,Quick Claw
1891,194,11,せんせいのツメ
1892,194,12,先制之爪
1893,195,1,やすらぎのすず
1894,195,3,평온의방울
1895,195,4,安撫之鈴
1896,195,5,Grelot Zen
1897,195,6,Sanftglocke
1898,195,7,Cascabel Alivio
1899,195,8,Calmanella
1900,195,9,Soothe Bell
1901,195,11,やすらぎのすず
1902,195,12,安抚之铃
1903,196,1,メンタルハーブ
1904,196,3,멘탈허브
1905,196,4,心靈香草
1906,196,5,Herbe Mental
1907,196,6,Mentalkraut
1908,196,7,Hierba Mental
1909,196,8,Mentalerba
1910,196,9,Mental Herb
1911,196,11,メンタルハーブ
1912,196,12,心灵香草
1913,197,1,こだわりハチマキ
1914,197,3,구애머리띠
1915,197,4,講究頭帶
1916,197,5,Bandeau Choix
1917,197,6,Wahlband
1918,197,7,Cinta Elección
1919,197,8,Bendascelta
1920,197,9,Choice Band
1921,197,11,こだわりハチマキ
1922,197,12,讲究头带
1923,198,1,おうじゃのしるし
1924,198,3,왕의징표석
1925,198,4,王者之證
1926,198,5,Roche Royale
1927,198,6,King-Stein
1928,198,7,Roca del Rey
1929,198,8,Roccia di Re
1930,198,9,King’s Rock
1931,198,11,おうじゃのしるし
1932,198,12,王者之证
1933,199,1,ぎんのこな
1934,199,3,은빛가루
1935,199,4,銀粉
1936,199,5,Poudre Argentée
