Id,MoveId,LocalLanguageId,Name
1130,113,12,光墙
1131,114,1,くろいきり
1132,114,3,흑안개
1133,114,4,黑霧
1134,114,5,Buée Noire
1135,114,6,Dunkelnebel
1136,114,7,Niebla
1137,114,8,Nube
1138,114,9,Haze
1139,114,11,くろいきり
1140,114,12,黑雾
1141,115,1,リフレクター
1142,115,3,리플렉터
1143,115,4,反射壁
1144,115,5,Protection
1145,115,6,Reflektor
1146,115,7,Reflejo
1147,115,8,Riflesso
1148,115,9,Reflect
1149,115,11,リフレクター
1150,115,12,反射壁
1151,116,1,きあいだめ
1152,116,3,기충전
1153,116,4,聚氣
1154,116,5,Puissance
1155,116,6,Energiefokus
1156,116,7,Foco Energía
1157,116,8,Focalenergia
1158,116,9,Focus Energy
1159,116,11,きあいだめ
1160,116,12,聚气
1161,117,1,がまん
1162,117,3,참기
1163,117,4,忍耐
1164,117,5,Patience
1165,117,6,Geduld
1166,117,7,Venganza
1167,117,8,Pazienza
1168,117,9,Bide
1169,117,11,がまん
1170,117,12,忍耐
1171,118,1,ゆびをふる
1172,118,3,손가락흔들기
1173,118,4,揮指
1174,118,5,Métronome
1175,118,6,Metronom
1176,118,7,Metrónomo
1177,118,8,Metronomo
1178,118,9,Metronome
1179,118,11,ゆびをふる
1180,118,12,挥指
1181,119,1,オウムがえし
1182,119,3,따라하기
1183,119,4,鸚鵡學舌
1184,119,5,Mimique
1185,119,6,Spiegeltrick
1186,119,7,Espejo
1187,119,8,Speculmossa
1188,119,9,Mirror Move
1189,119,11,オウムがえし
1190,119,12,鹦鹉学舌
1191,120,1,じばく
1192,120,3,자폭
1193,120,4,自爆
1194,120,5,Destruction
1195,120,6,Finale
1196,120,7,Autodestrucción
1197,120,8,Autodistruzione
1198,120,9,Self-Destruct
1199,120,11,じばく
1200,120,12,自爆
1201,121,1,タマゴばくだん
1202,121,3,알폭탄
1203,121,4,炸蛋
1204,121,5,Bombe Œuf
1205,121,6,Eierbombe
1206,121,7,Bomba Huevo
1207,121,8,Uovobomba
1208,121,9,Egg Bomb
1209,121,11,タマゴばくだん
1210,121,12,炸蛋
1211,122,1,したでなめる
1212,122,3,핥기
1213,122,4,舌舔
1214,122,5,Léchouille
1215,122,6,Schlecker
1216,122,7,Lengüetazo
1217,122,8,Leccata
1218,122,9,Lick
1219,122,11,したでなめる
1220,122,12,舌舔
1221,123,1,スモッグ
1222,123,3,스모그
1223,123,4,濁霧
1224,123,5,Purédpois
1225,123,6,Smog
1226,123,7,Polución
1227,123,8,Smog
1228,123,9,Smog
1229,123,11,スモッグ
1230,123,12,浊雾
1231,124,1,ヘドロこうげき
1232,124,3,오물공격
1233,124,4,污泥攻擊
1234,124,5,Détritus
1235,124,6,Schlammbad
1236,124,7,Residuos
1237,124,8,Fango
1238,124,9,Sludge
1239,124,11,ヘドロこうげき
1240,124,12,污泥攻击
1241,125,1,ホネこんぼう
1242,125,3,뼈다귀치기
1243,125,4,骨棒
1244,125,5,Massd’Os
1245,125,6,Knochenkeule
1246,125,7,Hueso Palo
1247,125,8,Ossoclava
1248,125,9,Bone Club
1249,125,11,ホネこんぼう
1250,125,12,骨棒
1251,126,1,だいもんじ
1252,126,3,불대문자
1253,126,4,大字爆炎
1254,126,5,Déflagration
1255,126,6,Feuersturm
1256,126,7,Llamarada
1257,126,8,Fuocobomba
1258,126,9,Fire Blast
1259,126,11,だいもんじ
1260,126,12,大字爆炎
1261,127,1,たきのぼり
1262,127,3,폭포오르기
1263,127,4,攀瀑
1264,127,5,Cascade
1265,127,6,Kaskade
1266,127,7,Cascada
1267,127,8,Cascata
1268,127,9,Waterfall
1269,127,11,たきのぼり
1270,127,12,攀瀑
1271,128,1,からではさむ
1272,128,3,껍질끼우기
1273,128,4,貝殼夾擊
1274,128,5,Claquoir
1275,128,6,Schnapper
1276,128,7,Tenaza
1277,128,8,Tenaglia
1278,128,9,Clamp
1279,128,11,からではさむ
1280,128,12,贝壳夹击
1281,129,1,スピードスター
1282,129,3,스피드스타
1283,129,4,高速星星
1284,129,5,Météores
1285,129,6,Sternschauer
1286,129,7,Rapidez
1287,129,8,Comete
1288,129,9,Swift
1289,129,11,スピードスター
1290,129,12,高速星星
1291,130,1,ロケットずつき
1292,130,3,로케트박치기
1293,130,4,火箭頭錘
1294,130,5,Coud’Krâne
1295,130,6,Schädelwumme
1296,130,7,Cabezazo
1297,130,8,Capocciata
1298,130,9,Skull Bash
1299,130,11,ロケットずつき
1300,130,12,火箭头锤
1301,131,1,とげキャノン
1302,131,3,가시대포
1303,131,4,尖刺加農炮
1304,131,5,Picanon
1305,131,6,Dornkanone
1306,131,7,Clavo Cañón
1307,131,8,Sparalance
1308,131,9,Spike Cannon
1309,131,11,とげキャノン
1310,131,12,尖刺加农炮
1311,132,1,からみつく
1312,132,3,휘감기
1313,132,4,纏繞
1314,132,5,Constriction
1315,132,6,Umklammerung
1316,132,7,Restricción
1317,132,8,Limitazione
1318,132,9,Constrict
1319,132,11,からみつく
1320,132,12,缠绕
1321,133,1,ドわすれ
1322,133,3,망각술
1323,133,4,瞬間失憶
1324,133,5,Amnésie
1325,133,6,Amnesie
1326,133,7,Amnesia
1327,133,8,Amnesia
1328,133,9,Amnesia
1329,133,11,ドわすれ
1330,133,12,瞬间失忆
1331,134,1,スプーンまげ
1332,134,3,숟가락휘기
1333,134,4,折彎湯匙
1334,134,5,Télékinésie
1335,134,6,Psykraft
1336,134,7,Kinético
1337,134,8,Cinèsi
1338,134,9,Kinesis
1339,134,11,スプーンまげ
1340,134,12,折弯汤匙
1341,135,1,タマゴうみ
1342,135,3,알낳기
1343,135,4,生蛋
1344,135,5,E-Coque
1345,135,6,Weichei
1346,135,7,Amortiguador
1347,135,8,Covauova
1348,135,9,Soft-Boiled
1349,135,11,タマゴうみ
1350,135,12,生蛋
1351,136,1,とびひざげり
1352,136,3,무릎차기
1353,136,4,飛膝踢
1354,136,5,Pied Voltige
1355,136,6,Turmkick
1356,136,7,Pat. Salto Alta
1357,136,8,Calcinvolo
1358,136,9,High Jump Kick
1359,136,11,とびひざげり
1360,136,12,飞膝踢
1361,137,1,へびにらみ
1362,137,3,뱀눈초리
1363,137,4,大蛇瞪眼
1364,137,5,Regard Médusant
1365,137,6,Schlangenblick
1366,137,7,Deslumbrar
1367,137,8,Sguardo Feroce
1368,137,9,Glare
1369,137,11,へびにらみ
1370,137,12,大蛇瞪眼
1371,138,1,ゆめくい
1372,138,3,꿈먹기
1373,138,4,食夢
1374,138,5,Dévorêve
1375,138,6,Traumfresser
1376,138,7,Comesueños
1377,138,8,Mangiasogni
1378,138,9,Dream Eater
1379,138,11,ゆめくい
1380,138,12,食梦
1381,139,1,どくガス
1382,139,3,독가스
1383,139,4,毒瓦斯
1384,139,5,Gaz Toxik
1385,139,6,Giftwolke
1386,139,7,Gas Venenoso
1387,139,8,Velenogas
1388,139,9,Poison Gas
1389,139,11,どくガス
1390,139,12,毒瓦斯
1391,140,1,たまなげ
1392,140,3,구슬던지기
1393,140,4,投球
1394,140,5,Pilonnage
1395,140,6,Stakkato
1396,140,7,Bombardeo
1397,140,8,Attacco Pioggia
1398,140,9,Barrage
1399,140,11,たまなげ
1400,140,12,投球
1401,141,1,きゅうけつ
1402,141,3,흡혈
1403,141,4,吸血
1404,141,5,Vampirisme
1405,141,6,Blutsauger
1406,141,7,Chupavidas
1407,141,8,Sanguisuga
1408,141,9,Leech Life
1409,141,11,きゅうけつ
1410,141,12,吸血
1411,142,1,あくまのキッス
1412,142,3,악마의키스
1413,142,4,惡魔之吻
1414,142,5,Grobisou
1415,142,6,Todeskuss
1416,142,7,Beso Amoroso
1417,142,8,Demonbacio
1418,142,9,Lovely Kiss
1419,142,11,あくまのキッス
1420,142,12,恶魔之吻
1421,143,1,ゴッドバード
1422,143,3,불새
1423,143,4,神鳥猛擊
1424,143,5,Piqué
1425,143,6,Himmelsfeger
1426,143,7,Ataque Aéreo
1427,143,8,Aeroattacco
1428,143,9,Sky Attack
1429,143,11,ゴッドバード
1430,143,12,神鸟猛击
1431,144,1,へんしん
1432,144,3,변신
1433,144,4,變身
1434,144,5,Morphing
1435,144,6,Wandler
1436,144,7,Transformación
1437,144,8,Trasformazione
1438,144,9,Transform
1439,144,11,へんしん
1440,144,12,变身
1441,145,1,あわ
1442,145,3,거품
1443,145,4,泡沫
1444,145,5,Écume
1445,145,6,Blubber
1446,145,7,Burbuja
1447,145,8,Bolla
1448,145,9,Bubble
1449,145,11,あわ
1450,145,12,泡沫
1451,146,1,ピヨピヨパンチ
1452,146,3,잼잼펀치
1453,146,4,迷昏拳
1454,146,5,Uppercut
1455,146,6,Irrschlag
1456,146,7,Puño Mareo
1457,146,8,Stordipugno
1458,146,9,Dizzy Punch
1459,146,11,ピヨピヨパンチ
1460,146,12,迷昏拳
1461,147,1,キノコのほうし
1462,147,3,버섯포자
1463,147,4,蘑菇孢子
1464,147,5,Spore
1465,147,6,Pilzspore
1466,147,7,Espora
1467,147,8,Spora
1468,147,9,Spore
1469,147,11,キノコのほうし
1470,147,12,蘑菇孢子
1471,148,1,フラッシュ
1472,148,3,플래시
1473,148,4,閃光
1474,148,5,Flash
1475,148,6,Blitz
1476,148,7,Destello
1477,148,8,Flash
1478,148,9,Flash
1479,148,11,フラッシュ
1480,148,12,闪光
1481,149,1,サイコウェーブ
1482,149,3,사이코웨이브
1483,149,4,精神波
1484,149,5,Vague Psy
1485,149,6,Psywelle
1486,149,7,Psicoonda
1487,149,8,Psiconda
1488,149,9,Psywave
1489,149,11,サイコウェーブ
1490,149,12,精神波
1491,150,1,はねる
1492,150,3,튀어오르기
1493,150,4,躍起
1494,150,5,Trempette
1495,150,6,Platscher
1496,150,7,Salpicadura
1497,150,8,Splash
1498,150,9,Splash
1499,150,11,はねる
1500,150,12,跃起
1501,151,1,とける
1502,151,3,녹기
1503,151,4,溶化
1504,151,5,Acidarmure
1505,151,6,Säurepanzer
1506,151,7,Armadura Ácida
1507,151,8,Scudo Acido
1508,151,9,Acid Armor
1509,151,11,とける
1510,151,12,溶化
1511,152,1,クラブハンマー
1512,152,3,찝게햄머
1513,152,4,蟹鉗錘
1514,152,5,Pince-Masse
1515,152,6,Krabbhammer
1516,152,7,Martillazo
1517,152,8,Martellata
1518,152,9,Crabhammer
1519,152,11,クラブハンマー
1520,152,12,蟹钳锤
1521,153,1,だいばくはつ
1522,153,3,대폭발
1523,153,4,大爆炸
1524,153,5,Explosion
1525,153,6,Explosion
1526,153,7,Explosión
1527,153,8,Esplosione
1528,153,9,Explosion
1529,153,11,だいばくはつ
1530,153,12,大爆炸
1531,154,1,みだれひっかき
1532,154,3,마구할퀴기
1533,154,4,亂抓
1534,154,5,Combo-Griffe
1535,154,6,Kratzfurie
1536,154,7,Golpes Furia
1537,154,8,Sfuriate
1538,154,9,Fury Swipes
1539,154,11,みだれひっかき
1540,154,12,乱抓
1541,155,1,ホネブーメラン
1542,155,3,뼈다귀부메랑
1543,155,4,骨頭回力鏢
1544,155,5,Osmerang
1545,155,6,Knochmerang
1546,155,7,Huesomerang
1547,155,8,Ossomerang
1548,155,9,Bonemerang
1549,155,11,ホネブーメラン
1550,155,12,骨头回力镖
1551,156,1,ねむる
1552,156,3,잠자기
1553,156,4,睡覺
1554,156,5,Repos
1555,156,6,Erholung
1556,156,7,Descanso
1557,156,8,Riposo
1558,156,9,Rest
1559,156,11,ねむる
1560,156,12,睡觉
1561,157,1,いわなだれ
1562,157,3,스톤샤워
1563,157,4,岩崩
1564,157,5,Éboulement
1565,157,6,Steinhagel
1566,157,7,Avalancha
1567,157,8,Frana
1568,157,9,Rock Slide
1569,157,11,いわなだれ
1570,157,12,岩崩
1571,158,1,ひっさつまえば
1572,158,3,필살앞니
1573,158,4,必殺門牙
1574,158,5,Croc de Mort
1575,158,6,Hyperzahn
1576,158,7,Hipercolmillo
1577,158,8,Iperzanna
1578,158,9,Hyper Fang
1579,158,11,ひっさつまえば
1580,158,12,必杀门牙
1581,159,1,かくばる
1582,159,3,각지기
1583,159,4,稜角化
1584,159,5,Affûtage
1585,159,6,Schärfer
1586,159,7,Afilar
1587,159,8,Affilatore
1588,159,9,Sharpen
1589,159,11,かくばる
1590,159,12,棱角化
1591,160,1,テクスチャー
1592,160,3,텍스처
1593,160,4,紋理
1594,160,5,Conversion
1595,160,6,Umwandlung
1596,160,7,Conversión
1597,160,8,Conversione
1598,160,9,Conversion
1599,160,11,テクスチャー
1600,160,12,纹理
1601,161,1,トライアタック
1602,161,3,트라이어택
1603,161,4,三重攻擊
1604,161,5,Triplattaque
1605,161,6,Triplette
1606,161,7,Triataque
1607,161,8,Tripletta
1608,161,9,Tri Attack
1609,161,11,トライアタック
1610,161,12,三重攻击
1611,162,1,いかりのまえば
1612,162,3,분노의앞니
1613,162,4,憤怒門牙
1614,162,5,Croc Fatal
1615,162,6,Superzahn
1616,162,7,Superdiente
1617,162,8,Superzanna
1618,162,9,Super Fang
1619,162,11,いかりのまえば
1620,162,12,愤怒门牙
1621,163,1,きりさく
1622,163,3,베어가르기
1623,163,4,劈開
1624,163,5,Tranche
1625,163,6,Schlitzer
1626,163,7,Cuchillada
1627,163,8,Lacerazione
1628,163,9,Slash
1629,163,11,きりさく
1630,163,12,劈开
1631,164,1,みがわり
1632,164,3,대타출동
1633,164,4,替身
1634,164,5,Clonage
1635,164,6,Delegator
1636,164,7,Sustituto
1637,164,8,Sostituto
1638,164,9,Substitute
1639,164,11,みがわり
1640,164,12,替身
1641,165,1,わるあがき
1642,165,3,발버둥
1643,165,4,掙扎
1644,165,5,Lutte
1645,165,6,Verzweifler
1646,165,7,Forcejeo
1647,165,8,Scontro
1648,165,9,Struggle
1649,165,11,わるあがき
1650,165,12,挣扎
1651,166,1,スケッチ
1652,166,3,스케치
1653,166,4,寫生
1654,166,5,Gribouille
1655,166,6,Nachahmer
1656,166,7,Esquema
1657,166,8,Schizzo
1658,166,9,Sketch
1659,166,11,スケッチ
1660,166,12,写生
1661,167,1,トリプルキック
1662,167,3,트리플킥
1663,167,4,三連踢
1664,167,5,Triple Pied
1665,167,6,Dreifachkick
1666,167,7,Triple Patada
1667,167,8,Triplocalcio
1668,167,9,Triple Kick
1669,167,11,トリプルキック
1670,167,12,三连踢
1671,168,1,どろぼう
1672,168,3,도둑질
1673,168,4,小偷
1674,168,5,Larcin
1675,168,6,Raub
1676,168,7,Ladrón
1677,168,8,Furto
1678,168,9,Thief
1679,168,11,どろぼう
1680,168,12,小偷
1681,169,1,クモのす
1682,169,3,거미집
1683,169,4,蛛網
1684,169,5,Toile
1685,169,6,Spinnennetz
1686,169,7,Telaraña
1687,169,8,Ragnatela
1688,169,9,Spider Web
1689,169,11,クモのす
1690,169,12,蛛网
1691,170,1,こころのめ
1692,170,3,마음의눈
1693,170,4,心之眼
1694,170,5,Lire-Esprit
1695,170,6,Willensleser
1696,170,7,Telépata
1697,170,8,Leggimente
1698,170,9,Mind Reader
1699,170,11,こころのめ
1700,170,12,心之眼
1701,171,1,あくむ
1702,171,3,악몽
1703,171,4,惡夢
1704,171,5,Cauchemar
1705,171,6,Nachtmahr
1706,171,7,Pesadilla
1707,171,8,Incubo
1708,171,9,Nightmare
1709,171,11,あくむ
1710,171,12,恶梦
1711,172,1,かえんぐるま
1712,172,3,화염자동차
1713,172,4,火焰輪
1714,172,5,Roue de Feu
1715,172,6,Flammenrad
1716,172,7,Rueda Fuego
1717,172,8,Ruotafuoco
1718,172,9,Flame Wheel
1719,172,11,かえんぐるま
1720,172,12,火焰轮
1721,173,1,いびき
1722,173,3,코골기
1723,173,4,打鼾
1724,173,5,Ronflement
1725,173,6,Schnarcher
1726,173,7,Ronquido
1727,173,8,Russare
1728,173,9,Snore
1729,173,11,いびき
1730,173,12,打鼾
1731,174,1,のろい
1732,174,3,저주
1733,174,4,詛咒
1734,174,5,Malédiction
1735,174,6,Fluch
1736,174,7,Maldición
1737,174,8,Maledizione
1738,174,9,Curse
1739,174,11,のろい
1740,174,12,诅咒
1741,175,1,じたばた
1742,175,3,바둥바둥
1743,175,4,抓狂
1744,175,5,Gigotage
1745,175,6,Dreschflegel
1746,175,7,Azote
1747,175,8,Flagello
1748,175,9,Flail
1749,175,11,じたばた
1750,175,12,抓狂
1751,176,1,テクスチャー２
1752,176,3,텍스처2
1753,176,4,紋理２
1754,176,5,Conversion 2
1755,176,6,Umwandlung2
1756,176,7,Conversión2
1757,176,8,Conversione2
1758,176,9,Conversion 2
1759,176,11,テクスチャー２
1760,176,12,纹理２
1761,177,1,エアロブラスト
1762,177,3,에어로블라스트
1763,177,4,氣旋攻擊
1764,177,5,Aéroblast
1765,177,6,Luftstoß
1766,177,7,Aerochorro
1767,177,8,Aerocolpo
1768,177,9,Aeroblast
1769,177,11,エアロブラスト
1770,177,12,气旋攻击
1771,178,1,わたほうし
1772,178,3,목화포자
1773,178,4,棉孢子
1774,178,5,Spore Coton
1775,178,6,Baumwollsaat
1776,178,7,Esporagodón
1777,178,8,Cottonspora
1778,178,9,Cotton Spore
1779,178,11,わたほうし
1780,178,12,棉孢子
1781,179,1,きしかいせい
1782,179,3,기사회생
1783,179,4,起死回生
1784,179,5,Contre
1785,179,6,Gegenschlag
1786,179,7,Inversión
1787,179,8,Contropiede
1788,179,9,Reversal
1789,179,11,きしかいせい
1790,179,12,起死回生
1791,180,1,うらみ
1792,180,3,원한
1793,180,4,怨恨
1794,180,5,Dépit
1795,180,6,Groll
1796,180,7,Rencor
1797,180,8,Dispetto
1798,180,9,Spite
1799,180,11,うらみ
1800,180,12,怨恨
1801,181,1,こなゆき
1802,181,3,눈싸라기
1803,181,4,細雪
1804,181,5,Poudreuse
1805,181,6,Pulverschnee
1806,181,7,Nieve Polvo
1807,181,8,Polneve
1808,181,9,Powder Snow
1809,181,11,こなゆき
1810,181,12,细雪
1811,182,1,まもる
1812,182,3,방어
1813,182,4,守住
1814,182,5,Abri
1815,182,6,Schutzschild
1816,182,7,Protección
1817,182,8,Protezione
1818,182,9,Protect
1819,182,11,まもる
1820,182,12,守住
1821,183,1,マッハパンチ
1822,183,3,마하펀치
1823,183,4,音速拳
1824,183,5,Mach Punch
1825,183,6,Tempohieb
1826,183,7,Ultrapuño
1827,183,8,Pugnorapido
1828,183,9,Mach Punch
1829,183,11,マッハパンチ
1830,183,12,音速拳
1831,184,1,こわいかお
1832,184,3,겁나는얼굴
1833,184,4,鬼面
1834,184,5,Grimace
1835,184,6,Grimasse
1836,184,7,Cara Susto
1837,184,8,Visotruce
1838,184,9,Scary Face
1839,184,11,こわいかお
1840,184,12,鬼面
1841,185,1,だましうち
1842,185,3,속여때리기
1843,185,4,出奇一擊
1844,185,5,Feinte
1845,185,6,Finte
1846,185,7,Finta
1847,185,8,Finta
1848,185,9,Feint Attack
1849,185,11,だましうち
1850,185,12,出奇一击
1851,186,1,てんしのキッス
1852,186,3,천사의키스
1853,186,4,天使之吻
1854,186,5,Doux Baiser
1855,186,6,Bitterkuss
1856,186,7,Beso Dulce
1857,186,8,Dolcebacio
1858,186,9,Sweet Kiss
1859,186,11,てんしのキッス
1860,186,12,天使之吻
1861,187,1,はらだいこ
1862,187,3,배북
1863,187,4,腹鼓
1864,187,5,Cognobidon
1865,187,6,Bauchtrommel
1866,187,7,Tambor
1867,187,8,Panciamburo
1868,187,9,Belly Drum
1869,187,11,はらだいこ
1870,187,12,腹鼓
1871,188,1,ヘドロばくだん
1872,188,3,오물폭탄
1873,188,4,污泥炸彈
1874,188,5,Bombe Beurk
1875,188,6,Matschbombe
1876,188,7,Bomba Lodo
1877,188,8,Fangobomba
1878,188,9,Sludge Bomb
1879,188,11,ヘドロばくだん
1880,188,12,污泥炸弹
1881,189,1,どろかけ
1882,189,3,진흙뿌리기
1883,189,4,擲泥
1884,189,5,Coud’Boue
1885,189,6,Lehmschelle
1886,189,7,Bofetón Lodo
1887,189,8,Fangosberla
1888,189,9,Mud-Slap
1889,189,11,どろかけ
1890,189,12,掷泥
1891,190,1,オクタンほう
1892,190,3,대포무노포
1893,190,4,章魚桶炮
1894,190,5,Octazooka
1895,190,6,Octazooka
1896,190,7,Pulpocañón
1897,190,8,Octazooka
1898,190,9,Octazooka
1899,190,11,オクタンほう
1900,190,12,章鱼桶炮
1901,191,1,まきびし
1902,191,3,압정뿌리기
1903,191,4,撒菱
1904,191,5,Picots
1905,191,6,Stachler
1906,191,7,Púas
1907,191,8,Punte
1908,191,9,Spikes
1909,191,11,まきびし
1910,191,12,撒菱
1911,192,1,でんじほう
1912,192,3,전자포
1913,192,4,電磁炮
1914,192,5,Élecanon
1915,192,6,Blitzkanone
1916,192,7,Electrocañón
1917,192,8,Falcecannone
1918,192,9,Zap Cannon
1919,192,11,でんじほう
1920,192,12,电磁炮
1921,193,1,みやぶる
1922,193,3,꿰뚫어보기
1923,193,4,識破
1924,193,5,Clairvoyance
1925,193,6,Scharfblick
1926,193,7,Profecía
1927,193,8,Preveggenza
1928,193,9,Foresight
1929,193,11,みやぶる
1930,193,12,识破
1931,194,1,みちづれ
1932,194,3,길동무
1933,194,4,同命
1934,194,5,Lien du Destin
1935,194,6,Abgangsbund
1936,194,7,Mismo Destino
1937,194,8,Destinobbligato
1938,194,9,Destiny Bond
1939,194,11,みちづれ
1940,194,12,同命
1941,195,1,ほろびのうた
1942,195,3,멸망의노래
1943,195,4,滅亡之歌
1944,195,5,Requiem
1945,195,6,Abgesang
1946,195,7,Canto Mortal
1947,195,8,Ultimocanto
1948,195,9,Perish Song
1949,195,11,ほろびのうた
1950,195,12,灭亡之歌
1951,196,1,こごえるかぜ
1952,196,3,얼다바람
1953,196,4,冰凍之風
1954,196,5,Vent Glace
1955,196,6,Eissturm
1956,196,7,Viento Hielo
1957,196,8,Ventogelato
1958,196,9,Icy Wind
1959,196,11,こごえるかぜ
1960,196,12,冰冻之风
1961,197,1,みきり
1962,197,3,판별
1963,197,4,看穿
1964,197,5,Détection
1965,197,6,Scanner
1966,197,7,Detección
1967,197,8,Individua
1968,197,9,Detect
1969,197,11,みきり
1970,197,12,看穿
1971,198,1,ボーンラッシュ
1972,198,3,본러쉬
1973,198,4,骨棒亂打
1974,198,5,Charge Os
1975,198,6,Knochenhatz
1976,198,7,Ataque Óseo
1977,198,8,Ossoraffica
1978,198,9,Bone Rush
1979,198,11,ボーンラッシュ
1980,198,12,骨棒乱打
1981,199,1,ロックオン
1982,199,3,록온
1983,199,4,鎖定
1984,199,5,Verrouillage
1985,199,6,Zielschuss
1986,199,7,Fijar Blanco
1987,199,8,Localizza
1988,199,9,Lock-On
1989,199,11,ロックオン
1990,199,12,锁定
1991,200,1,げきりん
1992,200,3,역린
1993,200,4,逆鱗
1994,200,5,Colère
1995,200,6,Wutanfall
1996,200,7,Enfado
1997,200,8,Oltraggio
1998,200,9,Outrage
1999,200,11,げきりん
2000,200,12,逆鳞
2001,201,1,すなあらし
2002,201,3,모래바람
2003,201,4,沙暴
2004,201,5,Tempête de Sable
2005,201,6,Sandsturm
2006,201,7,Tormenta Arena
2007,201,8,Terrempesta
2008,201,9,Sandstorm
2009,201,11,すなあらし
2010,201,12,沙暴
2011,202,1,ギガドレイン
2012,202,3,기가드레인
2013,202,4,終極吸取
2014,202,5,Giga-Sangsue
2015,202,6,Gigasauger
2016,202,7,Gigadrenado
2017,202,8,Gigassorbimento
2018,202,9,Giga Drain
2019,202,11,ギガドレイン
2020,202,12,终极吸取
2021,203,1,こらえる
2022,203,3,버티기
2023,203,4,挺住
2024,203,5,Ténacité
2025,203,6,Ausdauer
2026,203,7,Aguante
2027,203,8,Resistenza
2028,203,9,Endure
2029,203,11,こらえる
2030,203,12,挺住
2031,204,1,あまえる
2032,204,3,애교부리기
2033,204,4,撒嬌
2034,204,5,Charme
2035,204,6,Charme
2036,204,7,Encanto
2037,204,8,Fascino
2038,204,9,Charm
2039,204,11,あまえる
2040,204,12,撒娇
2041,205,1,ころがる
2042,205,3,구르기
2043,205,4,滾動
2044,205,5,Roulade
2045,205,6,Walzer
2046,205,7,Rodar
2047,205,8,Rotolamento
2048,205,9,Rollout
2049,205,11,ころがる
2050,205,12,滚动
2051,206,1,みねうち
2052,206,3,칼등치기
2053,206,4,點到為止
2054,206,5,Faux-Chage
2055,206,6,Trugschlag
2056,206,7,Falso Tortazo
2057,206,8,Falsofinale
2058,206,9,False Swipe
2059,206,11,みねうち
2060,206,12,点到为止
2061,207,1,いばる
2062,207,3,뽐내기
2063,207,4,虛張聲勢
2064,207,5,Vantardise
2065,207,6,Angeberei
2066,207,7,Contoneo
2067,207,8,Bullo
2068,207,9,Swagger
2069,207,11,いばる
2070,207,12,虚张声势
2071,208,1,ミルクのみ
2072,208,3,우유마시기
