Id,AbilityId,VersionGroupId,LocalLanguageId,FlavorText
389,6,20,11,"あたりを　湿らせることに　よって
じばく　などの　爆発する　技を
だれも　使えなくなる。"
390,6,20,12,"通过把周围都弄湿，
使谁都无法使用自爆等爆炸类的招式。"
391,7,5,9,Prevents paralysis.
392,7,6,9,Prevents paralysis.
393,7,7,9,Prevents paralysis.
394,7,8,9,"The Pokémon is protected
from paralysis."
395,7,9,9,"The Pokémon is protected
from paralysis."
396,7,10,9,"The Pokémon is protected
from paralysis."
397,7,11,5,"Protège le Pokémon de
la paralysie."
398,7,11,9,"The Pokémon is protected
from paralysis."
399,7,14,9,"The Pokémon is protected
from paralysis."
400,7,15,1,"まひ　じょうたいに
ならない。"
401,7,15,3,"마비 상태가
되지 않는다."
402,7,15,5,"Protège le Pokémon de la
paralysie."
403,7,15,6,Verhindert Paralyse.
404,7,15,7,Evita ser paralizado.
405,7,15,8,"Il Pokémon è protetto contro
la paralisi."
406,7,15,9,"Protects the Pokémon
from paralysis."
407,7,15,11,"まひ状態に
ならない。"
408,7,16,1,"まひ　じょうたいに
ならない。"
409,7,16,3,"마비 상태가
되지 않는다."
410,7,16,5,"Protège le Pokémon de la
paralysie."
411,7,16,6,Verhindert Paralyse.
412,7,16,7,Evita ser paralizado.
413,7,16,8,"Il Pokémon è protetto contro
la paralisi."
414,7,16,9,"Protects the Pokémon
from paralysis."
415,7,16,11,"まひ状態に
ならない。"
416,7,17,1,"じゅうなんな　からだによって
まひ　じょうたいに　ならない。"
417,7,17,3,"유연한 몸으로 인해
마비 상태가 되지 않는다."
418,7,17,4,"因為身體柔軟，
不會陷入麻痺狀態。"
419,7,17,5,"Le Pokémon s’est suffisamment échauffé,
ce qui l’immunise contre la paralysie."
420,7,17,6,"Der flexible Körper des Pokémon schützt es vor
Paralyse."
421,7,17,7,"Evita ser paralizado gracias a la flexibilidad de su
cuerpo."
422,7,17,8,"Il corpo flessibile del Pokémon gli impedisce
di subire gli effetti della paralisi."
423,7,17,9,Its limber body protects the Pokémon from paralysis.
424,7,17,11,"柔軟な　体によって
まひ状態に　ならない。"
425,7,17,12,"因为身体柔软，
不会变为麻痹状态。"
426,7,18,1,"じゅうなんな　からだによって
まひ　じょうたいに　ならない。"
427,7,18,3,"유연한 몸으로 인해
마비 상태가 되지 않는다."
428,7,18,4,"因為身體柔軟，
不會陷入麻痺狀態。"
429,7,18,5,"Le Pokémon s’est suffisamment échauffé,
ce qui l’immunise contre la paralysie."
430,7,18,6,"Der flexible Körper des Pokémon schützt es vor
Paralyse."
431,7,18,7,"Evita ser paralizado gracias a la flexibilidad de su
cuerpo."
432,7,18,8,"Il corpo flessibile del Pokémon gli impedisce
di subire gli effetti della paralisi."
433,7,18,9,Its limber body protects the Pokémon from paralysis.
434,7,18,11,"柔軟な　体によって
まひ状態に　ならない。"
435,7,18,12,"因为身体柔软，
不会变为麻痹状态。"
436,7,19,1,"じゅうなんな　からだによって
まひ　じょうたいに　ならない。"
437,7,19,3,"유연한 몸으로 인해
마비 상태가 되지 않는다."
438,7,19,4,"因為身體柔軟，
不會陷入麻痺狀態。"
439,7,19,5,"Le Pokémon s’est suffisamment échauffé,
ce qui l’immunise contre la paralysie."
440,7,19,6,"Der flexible Körper des Pokémon schützt es vor
Paralyse."
441,7,19,7,"Evita ser paralizado gracias a la flexibilidad de su
cuerpo."
442,7,19,8,"Il corpo flessibile del Pokémon gli impedisce
di subire gli effetti della paralisi."
443,7,19,9,Its limber body protects the Pokémon from paralysis.
444,7,19,11,"柔軟な　体によって
まひ状態に　ならない。"
445,7,19,12,"因为身体柔软，
不会变为麻痹状态。"
446,7,20,1,"じゅうなんな　からだによって
まひ　じょうたいに　ならない。"
447,7,20,3,"유연한 몸으로 인해
마비 상태가 되지 않는다."
448,7,20,4,"因為身體柔軟，
不會陷入麻痺狀態。"
449,7,20,5,"Le Pokémon s’est suffisamment échauffé,
ce qui l’immunise contre la paralysie."
450,7,20,6,"Der flexible Körper des Pokémon schützt es vor
Paralyse."
451,7,20,7,"Evita ser paralizado gracias a la flexibilidad de su
cuerpo."
452,7,20,8,"Il corpo flessibile del Pokémon gli impedisce
di subire gli effetti della paralisi."
453,7,20,9,Its limber body protects the Pokémon from paralysis.
454,7,20,11,"柔軟な　体によって
まひ状態に　ならない。"
455,7,20,12,"因为身体柔软，
不会变为麻痹状态。"
456,8,5,9,Ups evasion in a sandstorm.
457,8,6,9,Ups evasion in a sandstorm.
458,8,7,9,Ups evasion in a sandstorm.
459,8,8,9,"Boosts the Pokémon’s
evasion in a sandstorm."
460,8,9,9,"Boosts the Pokémon’s
evasion in a sandstorm."
461,8,10,9,"Boosts the Pokémon’s
evasion in a sandstorm."
462,8,11,5,"Augmente l’Esquive lors
des tempêtes de sable."
463,8,11,9,"Boosts the Pokémon’s
evasion in a sandstorm."
464,8,14,9,"Boosts the Pokémon’s
evasion in a sandstorm."
465,8,15,1,"すなあらしで
かいひりつが　あがる。"
466,8,15,3,"모래바람으로
회피율이 올라간다."
467,8,15,5,"Augmente l’Esquive lors des
tempêtes de sable."
468,8,15,6,"Erhöht in Sandstürmen
den Fluchtwert."
469,8,15,7,"Aumenta la Evasión en las
tormentas de arena."
470,8,15,8,"L’elusione aumenta durante
le tempeste di sabbia."
471,8,15,9,"Boosts the Pokémon’s
evasion in a sandstorm."
472,8,15,11,"砂あらしで
回避率が　あがる。"
473,8,16,1,"すなあらしで
かいひりつが　あがる。"
474,8,16,3,"모래바람으로
회피율이 올라간다."
475,8,16,5,"Augmente l’Esquive lors des
tempêtes de sable."
476,8,16,6,"Erhöht in Sandstürmen
den Fluchtwert."
477,8,16,7,"Aumenta la Evasión en las
tormentas de arena."
478,8,16,8,"L’elusione aumenta durante
le tempeste di sabbia."
479,8,16,9,"Boosts the Pokémon’s
evasion in a sandstorm."
480,8,16,11,"砂あらしで
回避率が　あがる。"
481,8,17,1,"すなあらしの　とき
かいひりつが　あがる。"
482,8,17,3,"모래바람일 때
회피율이 올라간다."
483,8,17,4,"在沙暴中
閃避率會提高。"
484,8,17,5,"Augmente l’Esquive du Pokémon lors des tempêtes
de sable."
485,8,17,6,Erhöht in Sandstürmen den Fluchtwert.
486,8,17,7,Aumenta la Evasión durante las tormentas de arena.
487,8,17,8,L’elusione aumenta durante le tempeste di sabbia.
488,8,17,9,Boosts the Pokémon’s evasion in a sandstorm.
489,8,17,11,"砂あらしの　とき
回避率が　上がる。"
490,8,17,12,"在沙暴的时候，
闪避率会提高。"
491,8,18,1,"すなあらしの　とき
かいひりつが　あがる。"
492,8,18,3,"모래바람일 때
회피율이 올라간다."
493,8,18,4,"在沙暴中
閃避率會提高。"
494,8,18,5,"Augmente l’Esquive du Pokémon lors des tempêtes
de sable."
495,8,18,6,Erhöht in Sandstürmen den Fluchtwert.
496,8,18,7,Aumenta la Evasión durante las tormentas de arena.
497,8,18,8,L’elusione aumenta durante le tempeste di sabbia.
498,8,18,9,Boosts the Pokémon’s evasion in a sandstorm.
499,8,18,11,"砂あらしの　とき
回避率が　上がる。"
500,8,18,12,"在沙暴的时候，
闪避率会提高。"
501,8,19,1,"すなあらしの　とき
かいひりつが　あがる。"
502,8,19,3,"모래바람일 때
회피율이 올라간다."
503,8,19,4,"在沙暴中
閃避率會提高。"
504,8,19,5,"Augmente l’Esquive du Pokémon lors des tempêtes
de sable."
505,8,19,6,Erhöht in Sandstürmen den Fluchtwert.
506,8,19,7,Aumenta la Evasión durante las tormentas de arena.
507,8,19,8,L’elusione aumenta durante le tempeste di sabbia.
508,8,19,9,Boosts the Pokémon’s evasion in a sandstorm.
509,8,19,11,"砂あらしの　とき
回避率が　上がる。"
510,8,19,12,"在沙暴的时候，
闪避率会提高。"
511,8,20,1,"すなあらしの　とき
かいひりつが　あがる。"
512,8,20,3,"모래바람일 때
회피율이 올라간다."
513,8,20,4,"在沙暴中
閃避率會提高。"
514,8,20,5,"Augmente l’Esquive du Pokémon lors des tempêtes
de sable."
515,8,20,6,Erhöht in Sandstürmen den Ausweichwert.
516,8,20,7,Aumenta su Evasión durante las tormentas de arena.
517,8,20,8,L’elusione aumenta durante le tempeste di sabbia.
518,8,20,9,Boosts the Pokémon’s evasiveness in a sandstorm.
519,8,20,11,"砂あらしの　とき
回避率が　上がる。"
520,8,20,12,"在沙暴的时候，
闪避率会提高。"
521,9,5,9,Paralyzes on contact.
522,9,6,9,Paralyzes on contact.
523,9,7,9,Paralyzes on contact.
524,9,8,9,"Contact with the Pokémon
may cause paralysis."
525,9,9,9,"Contact with the Pokémon
may cause paralysis."
526,9,10,9,"Contact with the Pokémon
may cause paralysis."
527,9,11,5,"Un contact avec le
Pokémon peut paralyser."
528,9,11,9,"Contact with the Pokémon
may cause paralysis."
529,9,14,9,"Contact with the Pokémon
may cause paralysis."
530,9,15,1,"さわった　あいてを
まひさせる　ことがある。"
531,9,15,3,"접촉한 상대를
마비시킬 때가 있다."
532,9,15,5,"Un contact avec le Pokémon
peut paralyser."
533,9,15,6,Kann bei Berührung paralysieren.
534,9,15,7,"Puede paralizar al mínimo
contacto."
535,9,15,8,"Il contatto fisico con il Pokémon
può causare paralisi."
536,9,15,9,"Contact with the Pokémon
may cause paralysis."
537,9,15,11,"触った　相手を
まひさせる　ことがある。"
538,9,16,1,"さわった　あいてを
まひさせる　ことがある。"
539,9,16,3,"접촉한 상대를
마비시킬 때가 있다."
540,9,16,5,"Un contact avec le Pokémon
peut paralyser."
541,9,16,6,Kann bei Berührung paralysieren.
542,9,16,7,"Puede paralizar al mínimo
contacto."
543,9,16,8,"Il contatto fisico con il Pokémon
può causare paralisi."
544,9,16,9,"Contact with the Pokémon
may cause paralysis."
545,9,16,11,"触った　相手を
まひさせる　ことがある。"
546,9,17,1,"せいでんきを　からだに　まとい
さわった　あいてを
まひさせる　ことがある。"
547,9,17,3,"정전기를 몸에 둘러
접촉한 상대를
마비시킬 때가 있다."
548,9,17,4,"身上帶有靜電，
有時會令接觸到的對手麻痺。"
549,9,17,5,"Le Pokémon charge son corps en électricité statique,
et tout contact avec lui peut paralyser."
550,9,17,6,"Kann bei Berührung durch statisch aufgeladenen
Körper paralysieren."
551,9,17,7,"La electricidad estática que lo envuelve puede
paralizar al mínimo contacto."
552,9,17,8,"Il contatto fisico con il corpo percorso
dall’elettricità statica del Pokémon può
causare paralisi."
553,9,17,9,"The Pokémon is charged with static electricity, so
contact with it may cause paralysis."
554,9,17,11,"静電気を　体に　まとい
触った　相手を
まひさせる　ことがある。"
555,9,17,12,"身上带有静电，
有时会让接触到的对手麻痹。"
556,9,18,1,"せいでんきを　からだに　まとい
さわった　あいてを
まひさせる　ことがある。"
557,9,18,3,"정전기를 몸에 둘러
접촉한 상대를
마비시킬 때가 있다."
558,9,18,4,"身上帶有靜電，
有時會令接觸到的對手麻痺。"
559,9,18,5,"Le Pokémon charge son corps en électricité statique,
et tout contact avec lui peut paralyser."
560,9,18,6,"Kann bei Berührung durch statisch aufgeladenen
Körper paralysieren."
561,9,18,7,"La electricidad estática que lo envuelve puede
paralizar al mínimo contacto."
562,9,18,8,"Il contatto fisico con il corpo percorso
dall’elettricità statica del Pokémon può
causare paralisi."
563,9,18,9,"The Pokémon is charged with static electricity, so
contact with it may cause paralysis."
564,9,18,11,"静電気を　体に　まとい
触った　相手を
まひさせる　ことがある。"
565,9,18,12,"身上带有静电，
有时会让接触到的对手麻痹。"
566,9,19,1,"せいでんきを　からだに　まとい
さわった　あいてを
まひさせる　ことがある。"
567,9,19,3,"정전기를 몸에 둘러
접촉한 상대를
마비시킬 때가 있다."
568,9,19,4,"身上帶有靜電，
有時會令接觸到的對手麻痺。"
569,9,19,5,"Le Pokémon charge son corps en électricité statique,
et tout contact avec lui peut paralyser."
570,9,19,6,"Kann bei Berührung durch statisch aufgeladenen
Körper paralysieren."
571,9,19,7,"La electricidad estática que lo envuelve puede
paralizar al mínimo contacto."
572,9,19,8,"Il contatto fisico con il corpo percorso
dall’elettricità statica del Pokémon può
causare paralisi."
573,9,19,9,"The Pokémon is charged with static electricity, so
contact with it may cause paralysis."
574,9,19,11,"静電気を　体に　まとい
触った　相手を
まひさせる　ことがある。"
575,9,19,12,"身上带有静电，
有时会让接触到的对手麻痹。"
576,9,20,1,"せいでんきを　からだに　まとい
さわった　あいてを
まひさせる　ことがある。"
577,9,20,3,"정전기를 몸에 둘러
접촉한 상대를
마비시킬 때가 있다."
578,9,20,4,"身上帶有靜電，
有時會令接觸到的對手麻痺。"
579,9,20,5,"Le Pokémon charge son corps en électricité statique,
et tout contact avec lui peut paralyser."
580,9,20,6,"Kann bei Berührung durch statisch aufgeladenen Körper
paralysieren."
581,9,20,7,"La electricidad estática que lo envuelve puede paralizar
al mínimo contacto."
582,9,20,8,"Il contatto fisico con il corpo percorso
dall’elettricità statica del Pokémon può
causare paralisi."
583,9,20,9,"The Pokémon is charged with static electricity, so
contact with it may cause paralysis."
584,9,20,11,"静電気を　体に　まとい
触った　相手を
まひさせる　ことがある。"
585,9,20,12,"身上带有静电，
有时会让接触到的对手麻痹。"
586,10,5,9,Turns electricity into HP.
587,10,6,9,Turns electricity into HP.
588,10,7,9,Turns electricity into HP.
589,10,8,9,"Restores HP if hit by an
Electric-type move."
590,10,9,9,"Restores HP if hit by an
Electric-type move."
591,10,10,9,"Restores HP if hit by an
Electric-type move."
592,10,11,5,"Récupère des PV si touché
par une capacité Électrik."
593,10,11,9,"Restores HP if hit by an
Electric-type move."
594,10,14,9,"Restores HP if hit by an
Electric-type move."
595,10,15,1,"でんきを　うけると
かいふくする。"
596,10,15,3,"전기를 받으면
회복한다."
597,10,15,5,"Récupère des PV si touché par
une capacité Électrik."
598,10,15,6,"Treffer durch Elektro-Attacken
regenerieren KP."
599,10,15,7,"Recupera PS al recibir ataques de
tipo Eléctrico."
600,10,15,8,"Ridà PS se il Pokémon subisce
una mossa di tipo Elettro."
601,10,15,9,"Restores HP if hit by an
Electric-type move."
602,10,15,11,"でんきを　受けると
回復する。"
603,10,16,1,"でんきを　うけると
かいふくする。"
604,10,16,3,"전기를 받으면
회복한다."
605,10,16,5,"Récupère des PV si touché par
une capacité Électrik."
606,10,16,6,"Treffer durch Elektro-Attacken
regenerieren KP."
